1129 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_479_0.mp4 0
1682 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_74_1.mp4 1
546 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_546_0.mp4 0
1671 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_63_0.mp4 0
499 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_499_0.mp4 0
1188 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_5_1.mp4 1
1297 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_114_1.mp4 1
1011 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_361_1.mp4 1
899 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_249_0.mp4 0
858 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_208_0.mp4 0
2302 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_167_1.mp4 1
2179 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_44_0.mp4 0
829 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_179_0.mp4 0
1403 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_220_0.mp4 0
560 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_560_1.mp4 1
102 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_102_0.mp4 0
636 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_636_0.mp4 0
1946 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_121_1.mp4 1
275 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_275_0.mp4 0
1680 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_72_0.mp4 0
1043 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_393_0.mp4 0
1359 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_176_0.mp4 0
203 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_203_0.mp4 0
1821 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_213_1.mp4 1
1980 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_155_0.mp4 0
1895 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_70_1.mp4 1
1162 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_512_1.mp4 1
1466 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_283_0.mp4 0
306 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_306_0.mp4 0
1296 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_113_1.mp4 1
195 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_195_0.mp4 0
2233 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_98_0.mp4 0
1655 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_47_0.mp4 0
2060 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_235_1.mp4 1
1328 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_145_0.mp4 0
1529 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_346_1.mp4 1
836 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_186_0.mp4 0
2501 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_366_0.mp4 0
1787 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_179_0.mp4 0
1574 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_391_1.mp4 1
2152 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_17_1.mp4 1
540 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_540_0.mp4 0
598 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_598_1.mp4 1
1540 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_357_0.mp4 0
228 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_228_0.mp4 0
285 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_285_1.mp4 1
954 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_304_0.mp4 0
2096 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_271_0.mp4 0
749 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_99_0.mp4 0
6 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_6_1.mp4 1
517 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_517_0.mp4 0
171 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_171_0.mp4 0
1326 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_143_0.mp4 0
788 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_138_0.mp4 0
177 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_177_0.mp4 0
287 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_287_1.mp4 1
205 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_205_0.mp4 0
1060 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_410_1.mp4 1
785 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_135_0.mp4 0
297 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_297_0.mp4 0
703 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_53_0.mp4 0
579 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_579_0.mp4 0
768 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_118_0.mp4 0
425 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_425_0.mp4 0
955 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_305_1.mp4 1
572 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_572_1.mp4 1
756 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_106_0.mp4 0
1938 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_113_0.mp4 0
2383 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_248_0.mp4 0
485 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_485_1.mp4 1
2262 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_127_1.mp4 1
2439 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_304_0.mp4 0
17 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_17_0.mp4 0
108 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_108_0.mp4 0
705 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_55_0.mp4 0
2289 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_154_1.mp4 1
1926 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_101_1.mp4 1
1167 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_517_0.mp4 0
902 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_252_0.mp4 0
1165 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_515_0.mp4 0
724 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_74_1.mp4 1
1231 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_48_0.mp4 0
1429 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_246_0.mp4 0
1352 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_169_0.mp4 0
1664 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_56_0.mp4 0
280 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_280_0.mp4 0
1760 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_152_1.mp4 1
1512 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_329_0.mp4 0
1502 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_319_0.mp4 0
2138 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_3_1.mp4 1
2087 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_262_1.mp4 1
2373 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_238_0.mp4 0
2348 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_213_0.mp4 0
825 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_175_0.mp4 0
1628 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_20_1.mp4 1
1828 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_3_0.mp4 0
557 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_557_1.mp4 1
1037 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_387_0.mp4 0
2223 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_88_0.mp4 0
120 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_120_0.mp4 0
1289 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_106_0.mp4 0
1428 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_245_0.mp4 0
1004 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_354_0.mp4 0
1089 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_439_1.mp4 1
1336 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_153_0.mp4 0
415 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_415_0.mp4 0
1299 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_116_0.mp4 0
544 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_544_0.mp4 0
1653 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_45_0.mp4 0
1767 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_159_0.mp4 0
1322 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_139_1.mp4 1
366 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_366_0.mp4 0
995 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_345_0.mp4 0
428 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_428_0.mp4 0
791 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_141_0.mp4 0
1141 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_491_1.mp4 1
1776 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_168_0.mp4 0
642 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_642_0.mp4 0
1935 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_110_0.mp4 0
282 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_282_0.mp4 0
1921 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_96_0.mp4 0
911 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_261_0.mp4 0
40 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_40_1.mp4 1
1726 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_118_0.mp4 0
58 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_58_0.mp4 0
1432 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_249_1.mp4 1
2009 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_184_0.mp4 0
1227 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_44_0.mp4 0
820 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_170_0.mp4 0
1348 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_165_0.mp4 0
2002 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_177_0.mp4 0
761 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_111_0.mp4 0
2312 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_177_1.mp4 1
925 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_275_0.mp4 0
1282 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_99_1.mp4 1
1711 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_103_0.mp4 0
1659 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_51_0.mp4 0
1843 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_18_0.mp4 0
56 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_56_0.mp4 0
2093 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_268_1.mp4 1
748 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_98_0.mp4 0
757 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_107_0.mp4 0
1504 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_321_0.mp4 0
845 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_195_1.mp4 1
1892 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_67_0.mp4 0
1135 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_485_0.mp4 0
589 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_589_0.mp4 0
993 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_343_0.mp4 0
1381 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_198_0.mp4 0
1631 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_23_1.mp4 1
1077 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_427_0.mp4 0
1853 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_28_0.mp4 0
2472 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_337_0.mp4 0
1925 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_100_0.mp4 0
2401 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_266_1.mp4 1
1283 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_100_1.mp4 1
50 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_50_1.mp4 1
527 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_527_0.mp4 0
1931 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_106_1.mp4 1
480 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_480_0.mp4 0
1536 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_353_0.mp4 0
1558 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_375_1.mp4 1
2339 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_204_0.mp4 0
65 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_65_1.mp4 1
1907 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_82_1.mp4 1
1146 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_496_0.mp4 0
1375 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_192_1.mp4 1
559 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_559_1.mp4 1
1855 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_30_0.mp4 0
521 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_521_0.mp4 0
2410 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_275_0.mp4 0
1900 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_75_0.mp4 0
1663 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_55_0.mp4 0
47 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_47_0.mp4 0
2443 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_308_0.mp4 0
1901 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_76_0.mp4 0
821 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_171_0.mp4 0
2504 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_369_0.mp4 0
1951 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_126_0.mp4 0
2329 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_194_1.mp4 1
2372 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_237_0.mp4 0
1520 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_337_1.mp4 1
81 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_81_0.mp4 0
321 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_321_0.mp4 0
111 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_111_0.mp4 0
1307 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_124_0.mp4 0
219 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_219_0.mp4 0
996 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_346_0.mp4 0
1559 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_376_0.mp4 0
610 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_610_0.mp4 0
1382 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_199_0.mp4 0
119 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_119_0.mp4 0
468 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_468_0.mp4 0
2343 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_208_1.mp4 1
660 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_10_0.mp4 0
368 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_368_1.mp4 1
2423 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_288_0.mp4 0
2441 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_306_0.mp4 0
1785 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_177_0.mp4 0
553 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_553_0.mp4 0
707 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_57_1.mp4 1
2279 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_144_0.mp4 0
1674 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video3_66_0.mp4 0
495 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_495_1.mp4 1
1094 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_444_1.mp4 1
1928 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_103_0.mp4 0
602 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_602_1.mp4 1
1301 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_118_0.mp4 0
1310 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_127_0.mp4 0
2220 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_85_0.mp4 0
2285 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_150_0.mp4 0
314 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_314_0.mp4 0
1221 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_38_0.mp4 0
367 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_367_0.mp4 0
126 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_126_1.mp4 1
2195 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_60_1.mp4 1
194 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_194_0.mp4 0
2074 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_249_0.mp4 0
700 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_50_1.mp4 1
397 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_397_0.mp4 0
2029 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_204_0.mp4 0
1292 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_109_1.mp4 1
692 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_42_0.mp4 0
304 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_304_0.mp4 0
329 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_329_0.mp4 0
918 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_268_0.mp4 0
508 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_508_0.mp4 0
208 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_208_1.mp4 1
725 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_75_1.mp4 1
1592 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_409_0.mp4 0
1102 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_452_0.mp4 0
1967 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_142_0.mp4 0
620 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video0_620_0.mp4 0
839 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_189_0.mp4 0
2049 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video4_224_0.mp4 0
2367 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video5_232_0.mp4 0
1563 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video2_380_0.mp4 0
859 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_209_0.mp4 0
932 /Users/seanyamamoto/workspace2/trans/data/dataset/uniform_dataset/video1_282_0.mp4 0
